threads,memory,joins,mean,std_dev,mad,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
1,1GB,1,0.14758834838867188,0.0022682589014126277,0.0009033679962158203,0.15252184867858887,0.14861106872558594,0.14630413055419922,0.1456451416015625,0.14679884910583496,0.1490638256072998,0.14574289321899414,0.14565110206604004,0.14942574501037598,0.1461188793182373
1,1GB,2,0.7526380300521851,0.014852330521339777,0.0060884952545166016,0.759056806564331,0.7486591339111328,0.7530498504638672,0.7895920276641846,0.7427380084991455,0.7606029510498047,0.7468199729919434,0.740872859954834,0.7458868026733398,0.7391018867492676
1,1GB,3,0.7805817127227783,0.002138246673288046,0.000592350959777832,0.7834560871124268,0.7793979644775391,0.7779262065887451,0.779644250869751,0.7797389030456543,0.7797627449035645,0.778918981552124,0.7797892093658447,0.784168004989624,0.7830147743225098
1,1GB,5,0.7063199043273926,0.0012008222721931932,0.0012220144271850586,0.7062890529632568,0.7066240310668945,0.7068130970001221,0.7076082229614258,0.7078790664672852,0.7048382759094238,0.7053711414337158,0.7077488899230957,0.7050251960754395,0.7050020694732666
1,1GB,10,16.600486850738527,0.6916736919350125,0.4274320602416992,17.494149923324585,17.880717039108276,17.137378692626953,16.750041007995605,15.873031854629517,16.200676918029785,16.3138689994812,15.895176887512207,16.145740032196045,16.31408715248108
1,2GB,1,0.1526238203048706,0.002783159049605925,0.001437067985534668,0.15293312072753906,0.1526339054107666,0.1538989543914795,0.15761780738830566,0.15102481842041016,0.15302085876464844,0.15174603462219238,0.1557629108428955,0.1483159065246582,0.14928388595581055
1,2GB,2,0.7430033206939697,0.01255053473330872,0.0021382570266723633,0.7708349227905273,0.7600607872009277,0.7461738586425781,0.73819899559021,0.734562873840332,0.7354810237884521,0.7374610900878906,0.7355179786682129,0.7347226142883301,0.7370190620422363
1,2GB,3,0.7827707290649414,0.007298895388943225,0.005465149879455566,0.776940107345581,0.7776267528533936,0.7831480503082275,0.7763247489929199,0.7892050743103027,0.7826950550079346,0.7761132717132568,0.7830071449279785,0.7828021049499512,0.7998449802398682
1,2GB,5,0.7064106464385986,0.002517122563554139,0.0014840364456176758,0.7044920921325684,0.707578182220459,0.7118659019470215,0.703139066696167,0.7049050331115723,0.7071821689605713,0.7039089202880859,0.7078731060028076,0.706265926361084,0.7068960666656494
1,2GB,10,12.117316222190857,0.1461714459582995,0.0690007209777832,12.077988862991333,12.18542218208313,12.368776082992554,12.031991720199585,12.05533218383789,12.169993162155151,12.121855974197388,11.820042133331299,12.2570481300354,12.084711790084839
1,4GB,1,0.1507195234298706,0.002423050038877591,0.0005731582641601562,0.15020275115966797,0.14966392517089844,0.15023112297058105,0.1549241542816162,0.15538525581359863,0.150468111038208,0.1497631072998047,0.14857196807861328,0.1493217945098877,0.14866304397583008
1,4GB,2,0.7403995752334595,0.0030206359691759724,0.00244748592376709,0.7367939949035645,0.7375240325927734,0.744117021560669,0.7401621341705322,0.7438437938690186,0.7382349967956543,0.741154670715332,0.7449641227722168,0.7397289276123047,0.7374720573425293
1,4GB,3,0.7789611101150513,0.005934741294746041,0.0010380744934082031,0.7768471240997314,0.775719165802002,0.7759637832641602,0.7769119739532471,0.7955060005187988,0.7781648635864258,0.7763450145721436,0.7787079811096191,0.7762250900268555,0.7792201042175293
1,4GB,5,0.7052290201187134,0.002960293289914047,0.0013399124145507812,0.7070410251617432,0.7022061347961426,0.7037312984466553,0.7053639888763428,0.7125301361083984,0.7024497985839844,0.7054369449615479,0.7046620845794678,0.7053089141845703,0.7035598754882812
1,4GB,10,5.651206517219544,0.028930456118871014,0.005985856056213379,5.642187833786011,5.631975173950195,5.637081146240234,5.729984998703003,5.642359018325806,5.652646064758301,5.637138843536377,5.660274982452393,5.64292311668396,5.635493993759155
1,8GB,1,0.14903178215026855,0.0013005364879299475,0.0007544755935668945,0.14964699745178223,0.14813804626464844,0.1486968994140625,0.1512150764465332,0.14913487434387207,0.14888620376586914,0.15096783638000488,0.14789795875549316,0.14869976043701172,0.1470341682434082
1,8GB,2,0.740010404586792,0.004554618646929165,0.0041751861572265625,0.7447900772094727,0.7428233623504639,0.7467777729034424,0.744070291519165,0.7416739463806152,0.7380819320678711,0.7357199192047119,0.7339849472045898,0.737022876739502,0.7351589202880859
1,8GB,3,0.7757002115249634,0.0007806886940507405,0.0005701780319213867,0.7757689952850342,0.7746069431304932,0.776634931564331,0.7761721611022949,0.7764921188354492,0.7742941379547119,0.775627851486206,0.7756478786468506,0.7763850688934326,0.7753720283508301
1,8GB,5,0.7041823863983154,0.0010500864885849331,0.0007779598236083984,0.7060589790344238,0.7049200534820557,0.7026932239532471,0.7039098739624023,0.7052090167999268,0.7040448188781738,0.7033641338348389,0.7041857242584229,0.7028839588165283,0.7045540809631348
1,8GB,10,5.481289958953857,0.02694471684239762,0.010072946548461914,5.458108186721802,5.549554824829102,5.484683036804199,5.481311082839966,5.456283092498779,5.4780800342559814,5.475366115570068,5.496212959289551,5.465409994125366,5.46789026260376
1,16GB,1,0.14992263317108154,0.0014841411260909105,0.0010285377502441406,0.15031099319458008,0.14891290664672852,0.1482539176940918,0.15201783180236816,0.15158987045288086,0.14953112602233887,0.15197968482971191,0.14932608604431152,0.14925599098205566,0.14804792404174805
1,16GB,2,0.737177038192749,0.0018515991792462318,0.0015474557876586914,0.7395448684692383,0.7394301891326904,0.7390038967132568,0.7385458946228027,0.7361230850219727,0.7366821765899658,0.7354559898376465,0.7371242046356201,0.7354509830474854,0.7344090938568115
1,16GB,3,0.779651141166687,0.0039942716906364506,0.0017900466918945312,0.7880859375,0.7849328517913818,0.7801499366760254,0.7787001132965088,0.7753148078918457,0.7802350521087646,0.7767057418823242,0.777860164642334,0.7765698432922363,0.7779569625854492
1,16GB,5,0.7068562507629395,0.006024587920255891,0.0011855363845825195,0.7082021236419678,0.7230451107025146,0.7042388916015625,0.7047500610351562,0.7038590908050537,0.7044620513916016,0.7058241367340088,0.7034530639648438,0.7022280693054199,0.7084999084472656
1,16GB,10,5.507866621017456,0.014454657097868017,0.006184577941894531,5.478213310241699,5.494350910186768,5.514120817184448,5.527709007263184,5.511953115463257,5.4965691566467285,5.505670785903931,5.51803994178772,5.515937089920044,5.516102075576782
2,1GB,1,0.07865464687347412,0.001175031911923878,0.0004971027374267578,0.07770991325378418,0.07793784141540527,0.07760882377624512,0.07871890068054199,0.07891416549682617,0.0793910026550293,0.07877492904663086,0.07796788215637207,0.07797598838806152,0.08154702186584473
2,1GB,2,0.3918280124664307,0.001561886987357386,0.0007860660552978516,0.3943629264831543,0.3922390937805176,0.39001893997192383,0.3911459445953369,0.3906669616699219,0.39205312728881836,0.39051008224487305,0.39176487922668457,0.39092206954956055,0.3945960998535156
2,1GB,3,0.41620264053344724,0.0017203854155223093,0.001055002212524414,0.4182779788970947,0.41543102264404297,0.4189870357513428,0.41496896743774414,0.414808988571167,0.4136471748352051,0.41619300842285156,0.4169189929962158,0.41770029067993164,0.41509294509887695
2,1GB,5,0.39391610622406004,0.006185617068396474,0.0009005069732666016,0.3928089141845703,0.39230895042419434,0.3902289867401123,0.3916170597076416,0.39034581184387207,0.39169979095458984,0.39147377014160156,0.39647889137268066,0.41080188751220703,0.39139699935913086
2,1GB,10,9.04305534362793,0.5005718223253077,0.21357786655426025,9.855849027633667,9.560243129730225,9.254508972167969,9.056498050689697,9.131500005722046,8.827353239059448,9.217547178268433,8.327232837677002,8.982131242752075,8.217689752578735
2,2GB,1,0.07925851345062256,0.0010010168529373698,0.0006415843963623047,0.07836103439331055,0.07800912857055664,0.0784151554107666,0.08002710342407227,0.07877087593078613,0.07920312881469727,0.07964420318603516,0.08011579513549805,0.0787808895111084,0.08125782012939453
2,2GB,2,0.3924750089645386,0.0016927110009211683,0.0008804798126220703,0.39667773246765137,0.3927731513977051,0.39192700386047363,0.39214420318603516,0.39082789421081543,0.391542911529541,0.3931260108947754,0.39101219177246094,0.3915069103240967,0.39321208000183105
2,2GB,3,0.41571640968322754,0.0010504437179274337,0.0007749795913696289,0.41709399223327637,0.41526293754577637,0.4160759449005127,0.4163351058959961,0.4142639636993408,0.41443896293640137,0.41478514671325684,0.4154701232910156,0.4172828197479248,0.4161550998687744
2,2GB,5,0.3915837049484253,0.001322089987613983,0.0006146430969238281,0.3938751220703125,0.3935520648956299,0.39145684242248535,0.39075708389282227,0.39051198959350586,0.3905048370361328,0.39173412322998047,0.3925189971923828,0.39076709747314453,0.39015889167785645
2,2GB,10,5.2847607135772705,0.1423578910572729,0.02797389030456543,5.233342885971069,5.267392873764038,5.214749336242676,5.246582746505737,5.279052972793579,5.681229829788208,5.219741106033325,5.288374185562134,5.211445093154907,5.205696105957031
2,4GB,1,0.07919206619262695,0.0008619000156373679,0.000255584716796875,0.07904624938964844,0.07911992073059082,0.07868599891662598,0.07884097099304199,0.07919716835021973,0.07861518859863281,0.07833313941955566,0.0799860954284668,0.07880020141601562,0.08129572868347168
2,4GB,2,0.3938502550125122,0.001694254710979314,0.0009819269180297852,0.39542508125305176,0.3973689079284668,0.39366602897644043,0.39427900314331055,0.3925182819366455,0.39290428161621094,0.39139485359191895,0.3927021026611328,0.39357805252075195,0.3946659564971924
2,4GB,3,0.4162257194519043,0.002066675673047674,0.0003018379211425781,0.42009806632995605,0.4146251678466797,0.4152703285217285,0.41587400436401367,0.41365599632263184,0.4157869815826416,0.4156827926635742,0.4156990051269531,0.4197359085083008,0.4158289432525635
2,4GB,5,0.3908944845199585,0.0014516746803635082,0.0014661550521850586,0.3921692371368408,0.3925039768218994,0.39233994483947754,0.38966894149780273,0.3911721706390381,0.3892369270324707,0.38915586471557617,0.39038610458374023,0.39272379875183105,0.3895878791809082
2,4GB,10,3.019208812713623,0.03940923055344014,0.010499715805053711,3.0662100315093994,3.0001730918884277,3.0053601264953613,2.998337984085083,2.9918408393859863,2.98356294631958,2.9998440742492676,2.9871768951416016,3.0768039226531982,3.082778215408325
2,8GB,1,0.07840776443481445,0.0008326420778237584,0.0005835294723510742,0.0775148868560791,0.07908368110656738,0.0773160457611084,0.07868194580078125,0.0788578987121582,0.07809305191040039,0.07812690734863281,0.07799816131591797,0.07822608947753906,0.08017897605895996
2,8GB,2,0.3928913831710815,0.0016221114319290597,0.0006176233291625977,0.39655137062072754,0.39322996139526367,0.39281773567199707,0.3913919925689697,0.39183902740478516,0.39221930503845215,0.3919832706451416,0.39246106147766113,0.39160609245300293,0.39481401443481445
2,8GB,3,0.4162131309509277,0.0013711065672064398,0.0009126663208007812,0.41832804679870605,0.41599106788635254,0.4154798984527588,0.4166262149810791,0.4153709411621094,0.41543030738830566,0.41734910011291504,0.4145028591156006,0.41825199127197266,0.41480088233947754
2,8GB,5,0.3914190769195557,0.001343863621657359,0.0005344152450561523,0.392772912979126,0.39427924156188965,0.38950610160827637,0.3914518356323242,0.3910520076751709,0.3915879726409912,0.3912842273712158,0.3915402889251709,0.39061522483825684,0.39010095596313477
2,8GB,10,2.9886173009872437,0.00863102367967171,0.004308581352233887,2.9915199279785156,2.9723470211029053,2.9879448413848877,2.9838168621063232,2.9844958782196045,2.983616828918457,2.9881060123443604,2.9978537559509277,2.992703914642334,3.003767967224121
2,16GB,1,0.07808027267456055,0.0007438137913742939,0.0002644062042236328,0.07745790481567383,0.07745099067687988,0.07752609252929688,0.0793447494506836,0.07786798477172852,0.077880859375,0.07796216011047363,0.07805490493774414,0.07773709297180176,0.07951998710632324
2,16GB,2,0.39355361461639404,0.0014785333440195747,0.0008274316787719727,0.39646100997924805,0.39395976066589355,0.3923048973083496,0.39304184913635254,0.3942751884460449,0.3927149772644043,0.3918328285217285,0.39277195930480957,0.39269566535949707,0.3954780101776123
2,16GB,3,0.416485333442688,0.001133708221183264,0.0006895065307617188,0.4183979034423828,0.4184141159057617,0.4153578281402588,0.41571474075317383,0.41589903831481934,0.4153306484222412,0.4169149398803711,0.41597509384155273,0.4167368412017822,0.41611218452453613
2,16GB,5,0.39146473407745364,0.0013311305512209663,0.0012869834899902344,0.3897740840911865,0.39331603050231934,0.39121317863464355,0.39160895347595215,0.39280009269714355,0.3927879333496094,0.3894689083099365,0.3921520709991455,0.3902139663696289,0.3913121223449707
2,16GB,10,2.9879600524902346,0.0066718550259179865,0.0018385648727416992,2.9833829402923584,2.9880778789520264,2.985867977142334,2.9861299991607666,2.9866912364959717,3.004512071609497,2.9924209117889404,2.988118886947632,2.9844417572021484,2.979956865310669
4,1GB,1,0.04327280521392822,0.0008474335287940546,0.00026345252990722656,0.04364371299743652,0.042798757553100586,0.04262495040893555,0.04265022277832031,0.04262232780456543,0.04534506797790527,0.042973995208740234,0.042800188064575195,0.043666839599609375,0.04360198974609375
4,1GB,2,0.22057147026062013,0.0032204023407036595,0.001665949821472168,0.22290992736816406,0.22129583358764648,0.22828102111816406,0.21992015838623047,0.21785306930541992,0.21997594833374023,0.2208108901977539,0.21796393394470215,0.21712088584899902,0.21958303451538086
4,1GB,3,0.23200106620788574,0.003774420820059174,0.001013636589050293,0.23964595794677734,0.2374279499053955,0.2311413288116455,0.22981500625610352,0.22834420204162598,0.2301032543182373,0.22911405563354492,0.23386073112487793,0.23005008697509766,0.23050808906555176
4,1GB,5,0.2263643980026245,0.006915595757461983,0.0003190040588378906,0.2453899383544922,0.22896099090576172,0.22419309616088867,0.22368597984313965,0.2228710651397705,0.2240920066833496,0.22377800941467285,0.2242879867553711,0.22400999069213867,0.22237491607666016
