threads,memory,joins,mean,std_dev,mad,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
8,1GB,1,0.002816462516784668,0.00029604450850514796,0.0001900196075439453,0.0035016536712646484,0.0029931068420410156,0.002943277359008789,0.0027887821197509766,0.0028357505798339844,0.0028600692749023438,0.0025358200073242188,0.0025861263275146484,0.002613067626953125,0.0025069713592529297
8,1GB,2,0.013915419578552246,0.000793183543431354,0.0003783702850341797,0.015336036682128906,0.015261173248291016,0.01401376724243164,0.01411890983581543,0.01361703872680664,0.0133209228515625,0.013580083847045898,0.013543128967285156,0.013257026672363281,0.013106107711791992
8,1GB,3,0.014874792098999024,0.000404999403935744,0.0001500844955444336,0.014935016632080078,0.014634847640991211,0.014793872833251953,0.01526498794555664,0.01477503776550293,0.014767169952392578,0.015848159790039062,0.014597177505493164,0.014663934707641602,0.014467716217041016
8,1GB,5,0.01709718704223633,0.00041818523322295756,0.00020456314086914062,0.017011165618896484,0.016909122467041016,0.01666092872619629,0.016858816146850586,0.016622066497802734,0.016963958740234375,0.017877817153930664,0.0175321102142334,0.01696491241455078,0.017570972442626953
8,1GB,10,0.15679471492767333,0.0032544143461918245,0.002510547637939453,0.1601850986480713,0.15789008140563965,0.15976309776306152,0.15922904014587402,0.1604459285736084,0.15771985054016113,0.15305113792419434,0.15415024757385254,0.15255975723266602,0.1529529094696045
8,2GB,1,0.0027487993240356444,0.00024258650227165798,0.00013077259063720703,0.00328826904296875,0.002619028091430664,0.002918720245361328,0.002553224563598633,0.002560138702392578,0.002894878387451172,0.002521038055419922,0.002563953399658203,0.0028519630432128906,0.0027167797088623047
8,2GB,2,0.01422133445739746,0.0008571220331913341,0.00019037723541259766,0.016145944595336914,0.015218019485473633,0.014587879180908203,0.013885259628295898,0.01365208625793457,0.013588190078735352,0.014143943786621094,0.013717889785766602,0.013634204864501953,0.01363992691040039
8,2GB,3,0.01547849178314209,0.001065322169403277,0.00039124488830566406,0.015361785888671875,0.014904022216796875,0.014575004577636719,0.014730215072631836,0.014651775360107422,0.014781951904296875,0.015512704849243164,0.015484333038330078,0.0174407958984375,0.017342329025268555
8,2GB,5,0.01679866313934326,0.00028768336672882895,0.00020194053649902344,0.016800880432128906,0.01655292510986328,0.016717910766601562,0.016746044158935547,0.016399145126342773,0.01697087287902832,0.017018795013427734,0.01741814613342285,0.016794919967651367,0.016566991806030273
8,2GB,10,0.1593925714492798,0.0045909975160923515,0.003033876419067383,0.16029119491577148,0.16027092933654785,0.1634969711303711,0.16062498092651367,0.16348695755004883,0.16516494750976562,0.1609659194946289,0.15420007705688477,0.15201687812805176,0.15340685844421387
8,4GB,1,0.002694535255432129,0.00024330605419102018,8.678436279296875e-05,0.002665996551513672,0.003300189971923828,0.0025260448455810547,0.002847909927368164,0.002735137939453125,0.002540111541748047,0.002542734146118164,0.0027489662170410156,0.0025091171264648438,0.002529144287109375
8,4GB,2,0.014029479026794434,0.0004060125437101336,0.00022995471954345703,0.014168977737426758,0.014311075210571289,0.014394044876098633,0.013481855392456055,0.014057159423828125,0.01462697982788086,0.014138221740722656,0.014106988906860352,0.013618230819702148,0.013391256332397461
8,4GB,3,0.015763044357299805,0.0008455018976897173,0.0008051395416259766,0.015265941619873047,0.014668941497802734,0.014893770217895508,0.014890193939208984,0.01609015464782715,0.01718878746032715,0.016876220703125,0.01580214500427246,0.015983104705810547,0.01597118377685547
8,4GB,5,0.016840434074401854,0.0003472545747359296,0.0003129243850708008,0.01720404624938965,0.01739501953125,0.016844987869262695,0.01702404022216797,0.016596078872680664,0.017179012298583984,0.016399860382080078,0.016494274139404297,0.01677107810974121,0.016495943069458008
8,4GB,10,0.15694820880889893,0.0033691688696944645,0.002557992935180664,0.1631150245666504,0.15944123268127441,0.15982794761657715,0.15755915641784668,0.15919184684753418,0.15437698364257812,0.1545701026916504,0.15407586097717285,0.15468692779541016,0.15263700485229492
8,8GB,1,0.0029155731201171873,0.0002639020443130363,0.00017011165618896484,0.0033478736877441406,0.003123044967651367,0.003062009811401367,0.003108978271484375,0.002577066421508789,0.0028808116912841797,0.003010988235473633,0.002832174301147461,0.0026929378509521484,0.002519845962524414
8,8GB,2,0.013979268074035645,0.0005477571604784588,0.0004315376281738281,0.014980792999267578,0.014532089233398438,0.013717889785766602,0.013557910919189453,0.014122962951660156,0.01442098617553711,0.01406097412109375,0.013760089874267578,0.013270854949951172,0.01336812973022461
8,8GB,3,0.014922237396240235,0.0005164062179953782,7.367134094238281e-05,0.01582813262939453,0.014622926712036133,0.014750957489013672,0.014710187911987305,0.014339208602905273,0.014685869216918945,0.015905141830444336,0.014799833297729492,0.014746904373168945,0.014833211898803711
8,8GB,5,0.01719965934753418,0.0005549797001156599,0.00020742416381835938,0.017113208770751953,0.01730203628540039,0.016718149185180664,0.016865015029907227,0.016872167587280273,0.0178067684173584,0.016770124435424805,0.017014026641845703,0.017035961151123047,0.018499135971069336
8,8GB,10,0.16188058853149415,0.01564250670440891,0.0034464597702026367,0.16364431381225586,0.1580219268798828,0.20519590377807617,0.16092181205749512,0.15996003150939941,0.15243291854858398,0.15311789512634277,0.15536117553710938,0.15402889251708984,0.15612101554870605
16,1GB,1,0.0026015758514404295,0.00010977936808383065,0.000102996826171875,0.002704143524169922,0.0026869773864746094,0.002695798873901367,0.0025510787963867188,0.002779722213745117,0.0025398731231689453,0.0024809837341308594,0.002562999725341797,0.002577066421508789,0.002437114715576172
16,1GB,2,0.013800477981567383,0.0007134956072237808,0.00023758411407470703,0.01567387580871582,0.01398015022277832,0.01379084587097168,0.013431072235107422,0.013714313507080078,0.013504981994628906,0.013730049133300781,0.013132810592651367,0.013203859329223633,0.01384282112121582
16,1GB,3,0.015067052841186524,0.0005022603348181282,0.0001844167709350586,0.015359163284301758,0.014842987060546875,0.014739274978637695,0.014816999435424805,0.014842033386230469,0.014552831649780273,0.016319990158081055,0.015108108520507812,0.015241146087646484,0.014847993850708008
16,1GB,5,0.017159032821655273,0.000564082893316527,0.0001609325408935547,0.01703810691833496,0.016688108444213867,0.01716303825378418,0.017524003982543945,0.017094850540161133,0.01861715316772461,0.016965866088867188,0.01684117317199707,0.016767024993896484,0.016891002655029297
16,1GB,10,0.15727612972259522,0.0033140587107653016,0.002688765525817871,0.1592731475830078,0.16002392768859863,0.15799808502197266,0.1623680591583252,0.16009187698364258,0.15663695335388184,0.15450716018676758,0.1567401885986328,0.1527869701385498,0.15233492851257324
16,2GB,1,0.0027991294860839843,0.00021579432878159743,0.00019884109497070312,0.002866029739379883,0.003114938735961914,0.0025730133056640625,0.0030128955841064453,0.0028641223907470703,0.0025839805603027344,0.0028901100158691406,0.0025207996368408203,0.0025811195373535156,0.002984285354614258
16,2GB,2,0.014206719398498536,0.0005705191489233855,0.0003807544708251953,0.015341997146606445,0.01493978500366211,0.01363825798034668,0.013627767562866211,0.01417088508605957,0.014326095581054688,0.013889074325561523,0.014343738555908203,0.013654947280883789,0.014134645462036133
16,2GB,3,0.01518418788909912,0.00029729086536873616,0.0002073049545288086,0.015269994735717773,0.015246152877807617,0.015156030654907227,0.015002250671386719,0.015801191329956055,0.014784097671508789,0.015457868576049805,0.014985322952270508,0.014883995056152344,0.015254974365234375
16,2GB,5,0.017169260978698732,0.0003267196526450119,0.0001671314239501953,0.017021894454956055,0.01725912094116211,0.01692485809326172,0.01694202423095703,0.017277956008911133,0.017914772033691406,0.017110109329223633,0.01684880256652832,0.01692795753479004,0.01746511459350586
16,2GB,10,0.15915958881378173,0.004806626941739345,0.0022161006927490234,0.16713190078735352,0.16110992431640625,0.15981006622314453,0.16185808181762695,0.1622159481048584,0.15964698791503906,0.15706229209899902,0.15152406692504883,0.15140485763549805,0.15983176231384277
16,4GB,1,0.0027785301208496094,0.0001877524066302147,5.4001808166503906e-05,0.002730131149291992,0.0030078887939453125,0.003113985061645508,0.002681255340576172,0.002663850784301758,0.0026671886444091797,0.002618074417114258,0.0030090808868408203,0.0026717185974121094,0.0026221275329589844
16,4GB,2,0.01410980224609375,0.0005233179348106699,0.0002994537353515625,0.015022754669189453,0.013877153396606445,0.014091968536376953,0.01355290412902832,0.014234066009521484,0.014163017272949219,0.014175176620483398,0.014854192733764648,0.013347864151000977,0.013778924942016602
16,4GB,3,0.015500259399414063,0.0007259305654800316,0.00023603439331054688,0.015012979507446289,0.015151023864746094,0.015094995498657227,0.015352964401245117,0.015067100524902344,0.015398025512695312,0.017486095428466797,0.01540517807006836,0.01566910743713379,0.015365123748779297
16,4GB,5,0.01749420166015625,0.0007528077279747244,0.0002570152282714844,0.017248153686523438,0.01865983009338379,0.018368005752563477,0.01703810691833496,0.018624067306518555,0.016889095306396484,0.01689600944519043,0.016826868057250977,0.016988754272460938,0.017403125762939453
16,4GB,10,0.1617779016494751,0.0073932458082606066,0.004705071449279785,0.16120195388793945,0.1628110408782959,0.16011714935302734,0.17159390449523926,0.16351008415222168,0.15575194358825684,0.1561570167541504,0.15466070175170898,0.17681407928466797,0.15516114234924316
16,8GB,1,0.002691507339477539,0.00020470940632575665,6.508827209472656e-05,0.0026068687438964844,0.0029251575469970703,0.0026090145111083984,0.002502918243408203,0.003154277801513672,0.0025937557220458984,0.0025949478149414062,0.0027701854705810547,0.002644062042236328,0.002513885498046875
16,8GB,2,0.014474749565124512,0.0011411860742686472,0.000606536865234375,0.01442098617553711,0.015177011489868164,0.014880895614624023,0.013643026351928711,0.013437747955322266,0.013782978057861328,0.014013051986694336,0.017266035079956055,0.01454782485961914,0.013577938079833984
16,8GB,3,0.015494298934936524,0.0005731297096393768,0.00025343894958496094,0.015251874923706055,0.01628398895263672,0.015105009078979492,0.015516042709350586,0.015073060989379883,0.014745712280273438,0.016630172729492188,0.015433073043823242,0.01566004753112793,0.015244007110595703
16,8GB,5,0.019936966896057128,0.0017961997023649811,0.0015789270401000977,0.020637989044189453,0.021664857864379883,0.02134394645690918,0.020952939987182617,0.023017168045043945,0.018602848052978516,0.018059968948364258,0.018186092376708984,0.01807689666748047,0.018826961517333984
16,8GB,10,0.15813536643981935,0.003483024543914959,0.003296494483947754,0.15939784049987793,0.16295409202575684,0.162125825881958,0.16069912910461426,0.15803790092468262,0.1602489948272705,0.15296196937561035,0.15436506271362305,0.1555328369140625,0.1550300121307373
32,1GB,1,0.0027770519256591795,0.00023044182599989116,7.414817810058594e-05,0.003275156021118164,0.002808809280395508,0.0027561187744140625,0.002675771713256836,0.002553701400756836,0.003017425537109375,0.0027608871459960938,0.0024559497833251953,0.002773761749267578,0.0026929378509521484
32,1GB,2,0.013655543327331543,0.00020352747233034463,0.00013446807861328125,0.014016866683959961,0.01379084587097168,0.01370382308959961,0.013637781143188477,0.013703346252441406,0.013820171356201172,0.013306856155395508,0.013462066650390625,0.013638734817504883,0.01347494125366211
32,1GB,3,0.015588092803955077,0.00048368100142884437,0.00041854381561279297,0.016011953353881836,0.016093015670776367,0.015902996063232422,0.015858888626098633,0.014969825744628906,0.016270160675048828,0.015064001083374023,0.015275001525878906,0.01526021957397461,0.01517486572265625
32,1GB,5,0.01768970489501953,0.000567295687501192,0.00031888484954833984,0.017223358154296875,0.01757502555847168,0.0176541805267334,0.017215967178344727,0.01848125457763672,0.01881098747253418,0.017943143844604492,0.0175020694732666,0.017421960830688477,0.017069101333618164
32,1GB,10,0.1613678216934204,0.003340010990812219,0.0022667646408081055,0.16441082954406738,0.15987730026245117,0.16477298736572266,0.16115617752075195,0.16536593437194824,0.15496206283569336,0.16074013710021973,0.16222000122070312,0.1572706699371338,0.1629021167755127
32,2GB,1,0.0029856204986572266,0.0003333247153388364,0.0002149343490600586,0.0036509037017822266,0.003328084945678711,0.0027959346771240234,0.0029168128967285156,0.0026590824127197266,0.0026938915252685547,0.003294229507446289,0.002669095993041992,0.002972126007080078,0.0028760433197021484
32,2GB,2,0.014578437805175782,0.0004877422108108983,0.00029146671295166016,0.015492916107177734,0.015173196792602539,0.014842987060546875,0.014490842819213867,0.014147043228149414,0.014304161071777344,0.014275074005126953,0.014846086502075195,0.014137983322143555,0.014074087142944336
32,2GB,3,0.01527705192565918,0.0004081215905802186,0.00023865699768066406,0.015713930130004883,0.015430212020874023,0.015089035034179688,0.01504826545715332,0.01526784896850586,0.014869213104248047,0.016134023666381836,0.015403985977172852,0.014962911605834961,0.014851093292236328
32,2GB,5,0.017694568634033202,0.0005676722302867127,0.0003033876419067383,0.017446279525756836,0.017590045928955078,0.01810932159423828,0.017531156539916992,0.017793893814086914,0.017410993576049805,0.01685619354248047,0.017187118530273438,0.018862009048461914,0.018158674240112305
32,2GB,10,0.1579641342163086,0.003228358914607499,0.0017423629760742188,0.15999221801757812,0.1607058048248291,0.16106200218200684,0.16071081161499023,0.16042685508728027,0.1582958698272705,0.1559460163116455,0.15174198150634766,0.15421581268310547,0.15654397010803223
32,4GB,1,0.0027917861938476563,0.0002032703294605755,6.651878356933594e-05,0.002813100814819336,0.002754688262939453,0.0028259754180908203,0.0032618045806884766,0.002560138702392578,0.002849102020263672,0.0026099681854248047,0.002788066864013672,0.002885103225708008,0.002569913864135742
32,4GB,2,0.014658927917480469,0.0007568438310018198,0.00057220458984375,0.015834808349609375,0.015700101852416992,0.014720916748046875,0.014072895050048828,0.01444697380065918,0.014078855514526367,0.014706134796142578,0.01393580436706543,0.01370692253112793,0.015385866165161133
32,4GB,3,0.015716361999511718,0.0005887698932302937,0.00012922286987304688,0.01571202278137207,0.015461921691894531,0.015600204467773438,0.015198945999145508,0.015351057052612305,0.01570296287536621,0.0173189640045166,0.015636920928955078,0.01546025276184082,0.015720367431640625
32,4GB,5,0.018180465698242186,0.0009325280486482074,0.0004673004150390625,0.017621755599975586,0.018809080123901367,0.02006983757019043,0.01920008659362793,0.018475055694580078,0.017731666564941406,0.01711106300354004,0.017455101013183594,0.017561912536621094,0.01776909828186035
32,4GB,10,0.1615309476852417,0.006219694397608365,0.0038406848907470703,0.16278696060180664,0.16190814971923828,0.16277313232421875,0.16040420532226562,0.16766881942749023,0.15831804275512695,0.1750798225402832,0.1563129425048828,0.15539932250976562,0.15465807914733887
32,8GB,1,0.0026157855987548827,0.00010385994218446289,5.257129669189453e-05,0.0027871131896972656,0.002560138702392578,0.002666950225830078,0.0026197433471679688,0.0026061534881591797,0.0025739669799804688,0.002785921096801758,0.0025148391723632812,0.002481222152709961,0.002561807632446289
32,8GB,2,0.014251232147216797,0.0005937390807571631,0.00019168853759765625,0.01557612419128418,0.015008926391601562,0.014276266098022461,0.0140380859375,0.01414799690246582,0.013611078262329102,0.013833999633789062,0.014019966125488281,0.014106988906860352,0.013892889022827148
32,8GB,3,0.01630549430847168,0.0004256778515416447,0.00016009807586669922,0.01588296890258789,0.01711893081665039,0.016228199005126953,0.016086101531982422,0.016158103942871094,0.01604485511779785,0.016279935836791992,0.015896081924438477,0.016994714736938477,0.01636505126953125
32,8GB,5,0.017750978469848633,0.0004799022576470939,0.00028192996978759766,0.017432212829589844,0.01787590980529785,0.017534971237182617,0.018100976943969727,0.018011808395385742,0.017889976501464844,0.01760101318359375,0.018695831298828125,0.017447948455810547,0.01691913604736328
32,8GB,10,0.15926218032836914,0.003499436867943536,0.002513885498046875,0.16356301307678223,0.16251492500305176,0.1646420955657959,0.15819740295410156,0.1613330841064453,0.15446186065673828,0.15630531311035156,0.15682721138000488,0.15839695930480957,0.15637993812561035
